1	0.037264254570273500
2	0.175318842199986000
3	0.236406451194256000
4	0.189381282342557000
5	0.111243932166923000
6	0.078605655153973800
7	0.063440861055711100
8	0.040783187304009700
9	0.029444577786707800
10	0.017499282688117500
11	0.009119047190912850
12	0.006025419813131460
13	0.002855956737689010
14	0.001300152218663240
15	0.000620758184978121
16	0.000373705809092622
17	0.000136816980316337
18	0.000092253735299016
19	0.000057072226074815
20	0.000030490641327641
